"","ID","Title","Director","Genre"
"4431",577,"To Die For","Gus Van Sant"," Fantasy    Drama    Comedy    Thriller            "
"4432",595,"To Kill a Mockingbird","Meta Rebner"," Crime    Drama                  "
"4433",81836,"To Rome with Love","Woody Allen"," Romance    Comedy                  "
"4434",41144,"To Save A Life","Brian Baugh"," Drama                     "
"4435",75861,"To Write Love on Her Arms","Nathan Frankowski"," Drama    Music                  "
"4436",5769,"Tom Jones","Tony Richardson"," Adventure    Comedy    History    Romance            "
"4437",11969,"Tombstone","George P. Cosmatos"," Action    Adventure    Drama    History    Western         "
"4438",10646,"Tomcats","Gregory Poirier"," Comedy    Romance                  "
"4439",714,"Tomorrow Never Dies","Roger Spottiswoode"," Adventure    Action    Thriller               "
"4440",158852,"Tomorrowland","Brad Bird"," Adventure    Family    Mystery    Science Fiction            "
"4441",9576,"Tootsie","Sydney Pollack"," Comedy    Romance                  "
"4442",293644,"Top Cat Begins","Andr\u00e9s Couturier"," Comedy    Animation                  "
"4443",284296,"Top Five","Chris Rock"," Drama    Comedy                  "
"4444",744,"Top Gun","Tony Scott"," Action    Romance    War               "
"4445",3080,"Top Hat","Mark Sandrich"," Comedy    Music    Romance               "
"4446",331745,"Top Spin","Sara Newens"," Documentary                     "
"4447",2370,"Topaz","Alfred Hitchcock"," Action    Drama    Mystery    Thriller            "
"4448",46435,"Topsy-Turvy","Mike Leigh"," Comedy    Drama    Music               "
"4449",11165,"Tora! Tora! Tora!","Richard Fleischer"," History    Action    Drama    Adventure    War         "
"4450",5780,"Torn Curtain","Alfred Hitchcock"," Mystery    Thriller                  "
"4451",10718,"Torque","Steve Danton"," Action                     "
"4452",861,"Total Recall","Paul Verhoeven"," Action    Adventure    Science Fiction               "
"4453",11194,"Touching the Void","Kevin Macdonald"," Documentary    Action    Adventure               "
"4454",59108,"Tower Heist","Brett Ratner"," Action    Comedy                  "
"4455",24113,"Town & Country","Peter Chelsom"," Comedy    Romance                  "
"4456",862,"Toy Story","John Lasseter"," Animation    Comedy    Family               "
"4457",863,"Toy Story 2","Lee Unkrich"," Animation    Comedy    Family               "
"4458",10193,"Toy Story 3","Lee Unkrich"," Animation    Family    Comedy               "
"4459",62255,"Tracker","Ian Sharp"," Action    Drama    Thriller    Adventure            "
"4460",4170,"Trade","Marco Kreuzpaintner"," Drama    Thriller                  "
"4461",135595,"Trade Of Innocents","Christopher Bessette"," Drama    Thriller                  "
"4462",1621,"Trading Places","John Landis"," Comedy                     "
"4463",1900,"Traffic","Steven Soderbergh"," Thriller    Drama    Crime               "
"4464",22007,"Train","Gideon Raff"," Horror    Thriller                  "
"4465",2034,"Training Day","Antoine Fuqua"," Action    Crime    Drama    Thriller            "
"4466",627,"Trainspotting","Danny Boyle"," Drama    Crime                  "
"4467",271718,"Trainwreck","Judd Apatow"," Comedy                     "
"4468",68727,"Trance","Danny Boyle"," Thriller    Crime    Drama    Mystery            "
"4469",546,"Transamerica","Duncan Tucker"," Drama                     "
"4470",157353,"Transcendence","Wally Pfister"," Thriller    Science Fiction    Drama    Mystery            "
"4471",1858,"Transformers","Michael Bay"," Adventure    Science Fiction    Action               "
"4472",91314,"Transformers: Age of Extinction","Michael Bay"," Science Fiction    Action    Adventure               "
"4473",38356,"Transformers: Dark of the Moon","Michael Bay"," Action    Science Fiction    Adventure               "
"4474",8373,"Transformers: Revenge of the Fallen","Michael Bay"," Science Fiction    Action    Adventure               "
"4475",9335,"Transporter 2","Louis Leterrier"," Action    Thriller    Crime               "
"4476",6687,"Transsiberian","Brad Anderson"," Thriller    Crime    Mystery               "
"4477",40494,"Trapeze","Carol Reed"," Drama                     "
"4478",206563,"Trash","Stephen Daldry"," Adventure    Crime    Drama    Thriller            "
"4479",37232,"Travellers and Magicians","Khyentse Norbu"," Adventure    Drama    Foreign               "
"4480",138976,"Treachery","Travis Romero"," Drama                     "
"4481",166624,"Treading Water","Analeine Cal y Mayor"," Drama    Comedy                  "
"4482",9016,"Treasure Planet","Ron Clements"," Adventure    Animation    Family    Fantasy    Science Fiction         "
"4483",27845,"Trees Lounge","Steve Buscemi"," Comedy    Drama                  "
"4484",15800,"Trekkies","Roger Nygard"," Documentary                     "
"4485",9362,"Tremors","Ron Underwood"," Action    Horror                  "
"4486",26466,"Triangle","Christopher Smith"," Horror                     "
"4487",146198,"Triple 9","John Hillcoat"," Action    Thriller                  "
"4488",53862,"Trippin'","David Raynr"," Comedy    Romance                  "
"4489",46146,"Troll Hunter","Andr\u00e9 \u00d8vredal"," Fantasy    Horror                  "
"4490",20526,"TRON: Legacy","Joseph Kosinski"," Adventure    Action    Science Fiction               "
"4491",22102,"Troop Beverly Hills","Jeff Kanew"," Adventure    Comedy    Family               "
"4492",7446,"Tropic Thunder","Ben Stiller"," Action    Comedy                  "
"4493",87825,"Trouble with the Curve","Robert Lorenz"," Drama    Romance                  "
"4494",652,"Troy","Wolfgang Petersen"," Adventure    Drama    War               "
"4495",29406,"Trucker","James Mottern"," Drama                     "
"4496",44264,"True Grit","Joel Coen"," Drama    Adventure    Western               "
"4497",36955,"True Lies","James Cameron"," Action    Thriller                  "
"4498",319,"True Romance","Tony Scott"," Action    Thriller    Crime    Romance            "
"4499",44945,"Trust","David Schwimmer"," Crime    Drama    Thriller               "
"4500",14057,"Trust the Man","Bart Freundlich"," Comedy    Drama    Romance               "
"4501",101179,"Truth or Dare","Robert Heath"," Horror    Thriller    Mystery               "
"4502",868,"Tsotsi","Gavin Hood"," Crime    Drama                  "
"4503",13768,"Tuck Everlasting","Jay Russell"," Fantasy    Drama    Science Fiction    Romance    Family         "
"4504",46838,"Tucker and Dale vs Evil","Eli Craig"," Comedy    Horror                  "
"4505",55123,"Tumbleweeds","Gavin O'Connor"," Comedy    Drama                  "
"4506",21525,"Tupac: Resurrection","Lauren Lazin"," Music    Documentary                  "
"4507",77950,"Turbo","David Soren"," Animation    Family                  "
"4508",34314,"Turbulence","Robert Butler"," Action    Thriller    Crime               "
"4509",246403,"Tusk","Kevin Smith"," Comedy    Horror                  "
"4510",8966,"Twilight","Catherine Hardwicke"," Adventure    Fantasy    Drama    Romance            "
"4511",15301,"Twilight Zone: The Movie","Steven Spielberg"," Drama    Fantasy    Horror    Science Fiction    Thriller         "
"4512",33430,"Twin Falls Idaho","Michael Polish"," Drama    Romance                  "
"4513",9493,"Twins","Ivan Reitman"," Comedy                     "
"4514",664,"Twister","Jan de Bont"," Action    Adventure    Drama               "
"4515",78381,"Twixt","Francis Ford Coppola"," Horror    Thriller                  "
"4516",1997,"Two Brothers","Jean-Jacques Annaud"," Adventure    Drama    Family               "
"4517",25462,"Two Can Play That Game","Mark Brown"," Comedy    Romance                  "
"4518",29514,"Two Evil Eyes","George A. Romero"," Horror    Thriller                  "
"4519",32456,"Two Girls and a Guy","James Toback"," Drama    Romance                  "
"4520",10362,"Two Lovers","James Gray"," Drama    Romance                  "
"4521",325373,"Two Lovers and a Bear","Kim Nguyen"," Drama    Romance                  "
"4522",2642,"Two Weeks Notice","Marc Lawrence"," Romance    Comedy                  "
"4523",56930,"Tycoon","Richard Wallace"," Action    Drama    Romance               "
"4524",146631,"U.F.O.","Dominic Burns"," Action    Adventure    Science Fiction               "
"4525",37003,"U2 3D","Mark Pellington"," Music    Documentary                  "
"4526",3536,"U-571","Jonathan Mostow"," Action    Drama    Thriller    War            "
"4527",11959,"UHF","Jay Levey"," Comedy                     "
"4528",55306,"Ulee's Gold","Victor Nunez"," Drama                     "
"4529",52010,"Ultramarines: A Warhammer 40,000 Movie","Martyn Pick"," Animation    Science Fiction                  "
"4530",9920,"Ultraviolet","Kurt Wimmer"," Science Fiction    Action    Thriller               "
"4531",18147,"Unaccompanied Minors","Paul Feig"," Comedy    Family                  "
"4532",9741,"Unbreakable","M. Night Shyamalan"," Science Fiction    Thriller    Drama               "
"4533",227306,"Unbroken","Joseph P. Reidy"," Drama    War                  "
"4534",3512,"Under Siege 2: Dark Territory","Geoff Murphy"," Action    Thriller                  "
"4535",47941,"Under the Rainbow","Steve Rash"," Comedy                     "
"4536",32579,"Under the Same Moon","Patricia Riggen"," Drama                     "
"4537",97370,"Under the Skin","Jonathan Glazer"," Thriller    Science Fiction    Drama               "
"4538",10934,"Under the Tuscan Sun","Audrey Wells"," Comedy    Drama    Romance               "
"4539",19803,"Underclassman","Marcos Siega"," Action    Comedy                  "
"4540",12277,"Undercover Brother","Malcolm D. Lee"," Action    Comedy                  "
"4541",153158,"Underdogs","Juan Jos\u00e9 Campanella"," Animation    Adventure    Romance               "
"4542",277,"Underworld","Len Wiseman"," Fantasy    Action    Thriller               "
"4543",52520,"Underworld: Awakening","M\u00e5ns M\u00e5rlind"," Fantasy    Action    Horror               "
"4544",834,"Underworld: Evolution","Len Wiseman"," Fantasy    Action    Science Fiction    Thriller            "
"4545",12437,"Underworld: Rise of the Lycans","Patrick Tatopoulos"," Fantasy    Action    Adventure    Science Fiction    Thriller         "
"4546",17926,"Undiscovered","Meiert Avis"," Comedy    Romance                  "
"4547",15070,"Undisputed","Walter Hill"," Action    Adventure    Drama    Thriller            "
"4548",320435,"UnDivided","","                     "
"4549",2251,"Unfaithful","Adrian Lyne"," Thriller    Drama                  "
"4550",239573,"Unfinished Business","Ken Scott"," Comedy                     "
"4551",33,"Unforgiven","Clint Eastwood"," Western                     "
"4552",277685,"Unfriended","Levan Gabriadze"," Horror    Thriller                  "
"4553",9829,"United 93","Paul Greengrass"," Drama    History    Crime    Thriller    Action         "
"4554",271331,"United Passions","Fr\u00e9d\u00e9ric Auburtin"," Drama                     "
"4555",10366,"Universal Soldier: The Return","Mic Rodgers"," Action    Science Fiction                  "
"4556",48138,"Unknown","Jaume Collet-Serra"," Action    Mystery    Thriller               "
"4557",10027,"Unleashed","Louis Leterrier"," Action    Crime                  "
"4558",356483,"Unnatural","Hank Braxtan"," Thriller    Action    Horror               "
"4559",44048,"Unstoppable","Tony Scott"," Action    Thriller                  "
"4560",323271,"Unsullied","Simeon Rice"," Thriller    Action    Horror               "
"4561",8090,"Untraceable","Gregory Hoblit"," Drama                     "
"4562",14160,"Up","Bob Peterson"," Animation    Comedy    Family    Adventure            "
"4563",9302,"Up Close & Personal","Jon Avnet"," Drama    Romance                  "
"4564",22947,"Up in the Air","Jason Reitman"," Drama    Romance                  "
"4565",9877,"Urban Legend","Jamie Blanks"," Horror    Thriller                  "
